time,time,price,timeunixms,open,high,low,close,volume,close_time,qoute assest volume,number of trades,taker buy base assest volume,taker buy qoute assest volume,ignore
2021-11-09 21:32:00,2021-11-09 21:32:00,4765.27000000,1636493520000,4765.79000000,4765.79000000,4765.27000000,4765.27000000,0.28437000,1636493579999,1355.22290870,3,0.00000000,0.00000000,0
2021-11-09 21:33:00,2021-11-09 21:33:00,4771.96000000,1636493580000,4771.96000000,4771.96000000,4771.96000000,4771.96000000,0.04770000,1636493639999,227.62249200,1,0.04770000,227.62249200,0
2021-11-09 21:34:00,2021-11-09 21:34:00,4771.96000000,1636493640000,4771.73000000,4771.96000000,4771.73000000,4771.96000000,0.80320000,1636493699999,3832.82626370,3,0.80320000,3832.82626370,0
2021-11-09 21:35:00,2021-11-09 21:35:00,4773.28000000,1636493700000,4775.17000000,4775.59000000,4773.28000000,4773.28000000,0.51465000,1636493759999,2457.53497920,4,0.47921000,2288.36993600,0
2021-11-09 21:36:00,2021-11-09 21:36:00,4774.49000000,1636493760000,4775.65000000,4775.65000000,4774.49000000,4774.49000000,0.29591000,1636493819999,1412.94477830,2,0.10814000,516.43879100,0
2021-11-09 21:37:00,2021-11-09 21:37:00,4775.65000000,1636493820000,4775.65000000,4775.65000000,4775.65000000,4775.65000000,0.02511000,1636493879999,119.91657150,1,0.00000000,0.00000000,0
2021-11-09 21:38:00,2021-11-09 21:38:00,4780.16000000,1636493880000,4776.44000000,4780.16000000,4776.44000000,4780.16000000,20.00000000,1636493939999,95560.02657870,24,20.00000000,95560.02657870,0
2021-11-09 21:39:00,2021-11-09 21:39:00,4776.93000000,1636493940000,4777.77000000,4777.77000000,4776.93000000,4776.93000000,1.82113000,1636493999999,8700.85460850,2,1.71914000,8213.65551780,0
2021-11-09 21:40:00,2021-11-09 21:40:00,4775.80000000,1636494000000,4776.56000000,4776.56000000,4775.80000000,4775.80000000,0.88957000,1636494059999,4248.68222130,3,0.35972000,1718.22416320,0
2021-11-09 21:41:00,2021-11-09 21:41:00,4777.87000000,1636494060000,4775.81000000,4777.87000000,4774.98000000,4777.87000000,3.56443000,1636494119999,17022.97315260,7,0.42372000,2024.47907640,0
2021-11-09 21:42:00,2021-11-09 21:42:00,4781.75000000,1636494120000,4781.75000000,4781.75000000,4781.75000000,4781.75000000,0.46607000,1636494179999,2228.63022250,1,0.46607000,2228.63022250,0
2021-11-09 21:43:00,2021-11-09 21:43:00,4781.75000000,1636494180000,4781.75000000,4781.75000000,4781.75000000,4781.75000000,0.00000000,1636494239999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 21:44:00,2021-11-09 21:44:00,4783.39000000,1636494240000,4783.39000000,4783.39000000,4783.39000000,4783.39000000,0.17207000,1636494299999,823.07791730,1,0.00000000,0.00000000,0
2021-11-09 21:45:00,2021-11-09 21:45:00,4781.34000000,1636494300000,4781.75000000,4782.16000000,4781.34000000,4781.34000000,0.61868000,1636494359999,2958.45256030,5,0.19785000,946.15035600,0
2021-11-09 21:46:00,2021-11-09 21:46:00,4781.34000000,1636494360000,4781.34000000,4781.34000000,4781.34000000,4781.34000000,0.00000000,1636494419999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 21:47:00,2021-11-09 21:47:00,4782.83000000,1636494420000,4782.83000000,4782.83000000,4782.83000000,4782.83000000,0.13940000,1636494479999,666.72650200,1,0.13940000,666.72650200,0
2021-11-09 21:48:00,2021-11-09 21:48:00,4783.07000000,1636494480000,4783.54000000,4783.54000000,4783.07000000,4783.07000000,1.75256000,1636494539999,8382.61836240,6,0.00256000,12.24586240,0
2021-11-09 21:49:00,2021-11-09 21:49:00,4783.72000000,1636494540000,4783.72000000,4783.72000000,4783.72000000,4783.72000000,0.63451000,1636494599999,3035.31817720,1,0.63451000,3035.31817720,0
2021-11-09 21:50:00,2021-11-09 21:50:00,4783.85000000,1636494600000,4783.86000000,4783.86000000,4783.85000000,4783.85000000,0.47696000,1636494659999,2281.70938510,4,0.04805000,229.86399250,0
2021-11-09 21:51:00,2021-11-09 21:51:00,4783.86000000,1636494660000,4783.86000000,4783.86000000,4783.86000000,4783.86000000,0.45344000,1636494719999,2169.19347840,1,0.00000000,0.00000000,0
2021-11-09 21:52:00,2021-11-09 21:52:00,4787.17000000,1636494720000,4783.96000000,4788.35000000,4783.96000000,4787.17000000,0.52080000,1636494779999,2493.14150860,32,0.51451000,2463.04362710,0
2021-11-09 21:53:00,2021-11-09 21:53:00,4787.49000000,1636494780000,4786.69000000,4788.76000000,4786.69000000,4787.49000000,0.08703000,1636494839999,416.69974440,4,0.03903000,186.90022440,0
2021-11-09 21:54:00,2021-11-09 21:54:00,4786.69000000,1636494840000,4787.49000000,4787.49000000,4786.69000000,4786.69000000,5.10602000,1636494899999,24444.74102300,10,0.00000000,0.00000000,0
2021-11-09 21:55:00,2021-11-09 21:55:00,4790.64000000,1636494900000,4786.31000000,4790.64000000,4785.41000000,4790.64000000,4.30464000,1636494959999,20603.85971160,22,2.55464000,12229.39221160,0
2021-11-09 21:56:00,2021-11-09 21:56:00,4797.53000000,1636494960000,4790.48000000,4798.21000000,4790.48000000,4797.53000000,1.43569000,1636495019999,6879.78325520,33,1.09168000,5231.21928660,0
2021-11-09 21:57:00,2021-11-09 21:57:00,4793.02000000,1636495020000,4795.02000000,4795.02000000,4793.02000000,4793.02000000,1.45359000,1636495079999,6968.27457120,6,0.00000000,0.00000000,0
2021-11-09 21:58:00,2021-11-09 21:58:00,4799.61000000,1636495080000,4798.21000000,4799.61000000,4798.21000000,4799.61000000,1.02976000,1636495139999,4941.66149130,21,1.02455000,4916.65771140,0
2021-11-09 21:59:00,2021-11-09 21:59:00,4797.72000000,1636495140000,4799.89000000,4800.77000000,4797.72000000,4797.72000000,1.93850000,1636495199999,9302.73600340,20,0.69642000,3342.83834710,0
2021-11-09 22:00:00,2021-11-09 22:00:00,4790.83000000,1636495200000,4797.98000000,4797.98000000,4790.83000000,4790.83000000,0.30982000,1636495259999,1485.37008540,6,0.01669000,80.02003810,0
2021-11-09 22:01:00,2021-11-09 22:01:00,4793.84000000,1636495260000,4795.29000000,4795.29000000,4792.91000000,4793.84000000,0.77124000,1636495319999,3696.84437420,6,0.57013000,2732.92817650,0
2021-11-09 22:02:00,2021-11-09 22:02:00,4793.84000000,1636495320000,4793.84000000,4793.84000000,4793.84000000,4793.84000000,0.04762000,1636495379999,228.28266080,1,0.00000000,0.00000000,0
2021-11-09 22:03:00,2021-11-09 22:03:00,4793.84000000,1636495380000,4793.84000000,4793.84000000,4793.84000000,4793.84000000,0.00000000,1636495439999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:04:00,2021-11-09 22:04:00,4793.84000000,1636495440000,4793.84000000,4793.84000000,4793.84000000,4793.84000000,0.00000000,1636495499999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:05:00,2021-11-09 22:05:00,4791.50000000,1636495500000,4790.00000000,4791.50000000,4789.78000000,4791.50000000,0.40853000,1636495559999,1956.79394660,3,0.00211000,10.11006500,0
2021-11-09 22:06:00,2021-11-09 22:06:00,4789.38000000,1636495560000,4789.75000000,4789.75000000,4789.38000000,4789.38000000,0.32442000,1636495619999,1553.77203090,4,0.00460000,22.03114800,0
2021-11-09 22:07:00,2021-11-09 22:07:00,4789.15000000,1636495620000,4788.42000000,4789.15000000,4786.83000000,4789.15000000,1.05301000,1636495679999,5041.72366970,5,0.84631000,4051.98494790,0
2021-11-09 22:08:00,2021-11-09 22:08:00,4789.15000000,1636495680000,4789.15000000,4789.15000000,4789.15000000,4789.15000000,0.00000000,1636495739999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:09:00,2021-11-09 22:09:00,4790.61000000,1636495740000,4790.61000000,4790.61000000,4790.61000000,4790.61000000,0.00981000,1636495799999,46.99588410,1,0.00981000,46.99588410,0
2021-11-09 22:10:00,2021-11-09 22:10:00,4788.02000000,1636495800000,4788.47000000,4788.47000000,4788.02000000,4788.02000000,0.33417000,1636495859999,1600.15357440,2,0.00000000,0.00000000,0
2021-11-09 22:11:00,2021-11-09 22:11:00,4788.43000000,1636495860000,4788.43000000,4788.43000000,4788.43000000,4788.43000000,0.31322000,1636495919999,1499.83204460,3,0.00000000,0.00000000,0
2021-11-09 22:12:00,2021-11-09 22:12:00,4786.91000000,1636495920000,4786.91000000,4786.91000000,4786.91000000,4786.91000000,5.30234000,1636495979999,25381.82436940,21,0.00000000,0.00000000,0
2021-11-09 22:13:00,2021-11-09 22:13:00,4778.88000000,1636495980000,4784.44000000,4784.44000000,4778.80000000,4778.88000000,1.99810000,1636496039999,9548.60347840,5,1.94628000,9300.89856640,0
2021-11-09 22:14:00,2021-11-09 22:14:00,4780.00000000,1636496040000,4778.79000000,4780.61000000,4778.79000000,4780.00000000,2.93414000,1636496099999,14025.13880950,23,2.66146000,12721.63351600,0
2021-11-09 22:15:00,2021-11-09 22:15:00,4778.70000000,1636496100000,4779.44000000,4779.44000000,4778.70000000,4778.70000000,0.05692000,1636496159999,272.03457300,2,0.04185000,200.01956400,0
2021-11-09 22:16:00,2021-11-09 22:16:00,4781.16000000,1636496160000,4781.16000000,4781.16000000,4781.16000000,4781.16000000,0.14381000,1636496219999,687.57861960,1,0.00000000,0.00000000,0
2021-11-09 22:17:00,2021-11-09 22:17:00,4777.51000000,1636496220000,4778.95000000,4778.95000000,4777.51000000,4777.51000000,0.08263000,1636496279999,394.87485610,3,0.07540000,360.33283000,0
2021-11-09 22:18:00,2021-11-09 22:18:00,4775.76000000,1636496280000,4775.75000000,4775.76000000,4775.75000000,4775.76000000,0.51771000,1636496339999,2472.45447240,2,0.51771000,2472.45447240,0
2021-11-09 22:19:00,2021-11-09 22:19:00,4772.79000000,1636496340000,4774.96000000,4774.96000000,4772.79000000,4772.79000000,0.04770000,1636496399999,227.70736220,5,0.00000000,0.00000000,0
2021-11-09 22:20:00,2021-11-09 22:20:00,4765.82000000,1636496400000,4772.49000000,4772.50000000,4765.82000000,4765.82000000,0.63977000,1636496459999,3050.59277800,8,0.23047000,1099.91706280,0
2021-11-09 22:21:00,2021-11-09 22:21:00,4765.50000000,1636496460000,4765.74000000,4765.74000000,4765.50000000,4765.50000000,0.00790000,1636496519999,37.64823720,2,0.00000000,0.00000000,0
2021-11-09 22:22:00,2021-11-09 22:22:00,4769.94000000,1636496520000,4769.96000000,4769.96000000,4768.93000000,4769.94000000,0.52459000,1636496579999,2502.09533820,4,0.48883000,2331.52228380,0
2021-11-09 22:23:00,2021-11-09 22:23:00,4777.02000000,1636496580000,4777.02000000,4777.02000000,4777.02000000,4777.02000000,0.11000000,1636496639999,525.47220000,1,0.11000000,525.47220000,0
2021-11-09 22:24:00,2021-11-09 22:24:00,4770.49000000,1636496640000,4768.93000000,4770.49000000,4768.93000000,4770.49000000,1.76046000,1636496699999,8395.52682540,2,0.01046000,49.89932540,0
2021-11-09 22:25:00,2021-11-09 22:25:00,4758.93000000,1636496700000,4765.50000000,4765.50000000,4758.93000000,4758.93000000,3.57454000,1636496759999,17030.76141830,14,0.11548000,550.24603280,0
2021-11-09 22:26:00,2021-11-09 22:26:00,4758.93000000,1636496760000,4758.93000000,4758.93000000,4758.93000000,4758.93000000,0.00042000,1636496819999,1.99875060,1,0.00000000,0.00000000,0
2021-11-09 22:27:00,2021-11-09 22:27:00,4754.69000000,1636496820000,4758.65000000,4758.65000000,4754.69000000,4754.69000000,0.21256000,1636496879999,1010.86397140,10,0.00000000,0.00000000,0
2021-11-09 22:28:00,2021-11-09 22:28:00,4750.10000000,1636496880000,4754.69000000,4754.69000000,4750.10000000,4750.10000000,1.55532000,1636496939999,7389.94418430,18,0.00000000,0.00000000,0
2021-11-09 22:29:00,2021-11-09 22:29:00,4750.87000000,1636496940000,4750.87000000,4750.87000000,4750.87000000,4750.87000000,0.04417000,1636496999999,209.84592790,1,0.04417000,209.84592790,0
2021-11-09 22:30:00,2021-11-09 22:30:00,4747.27000000,1636497000000,4750.38000000,4750.38000000,4747.27000000,4747.27000000,0.05391000,1636497059999,256.01729300,5,0.00841000,39.95069580,0
2021-11-09 22:31:00,2021-11-09 22:31:00,4747.27000000,1636497060000,4747.27000000,4747.27000000,4747.27000000,4747.27000000,0.30299000,1636497119999,1438.37533730,2,0.30109000,1429.35552430,0
2021-11-09 22:32:00,2021-11-09 22:32:00,4763.85000000,1636497120000,4750.76000000,4763.85000000,4750.76000000,4763.85000000,0.01568000,1636497179999,74.51979850,2,0.00213000,10.14700050,0
2021-11-09 22:33:00,2021-11-09 22:33:00,4766.26000000,1636497180000,4766.26000000,4766.26000000,4766.26000000,4766.26000000,0.02656000,1636497239999,126.59186560,1,0.02656000,126.59186560,0
2021-11-09 22:34:00,2021-11-09 22:34:00,4766.26000000,1636497240000,4766.26000000,4766.26000000,4766.26000000,4766.26000000,0.00000000,1636497299999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:35:00,2021-11-09 22:35:00,4766.26000000,1636497300000,4766.26000000,4766.26000000,4766.26000000,4766.26000000,0.00000000,1636497359999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:36:00,2021-11-09 22:36:00,4766.26000000,1636497360000,4766.26000000,4766.26000000,4766.26000000,4766.26000000,0.89639000,1636497419999,4272.42780140,2,0.00000000,0.00000000,0
2021-11-09 22:37:00,2021-11-09 22:37:00,4766.26000000,1636497420000,4766.26000000,4766.26000000,4766.26000000,4766.26000000,0.13755000,1636497479999,655.59906300,1,0.00000000,0.00000000,0
2021-11-09 22:38:00,2021-11-09 22:38:00,4761.06000000,1636497480000,4764.47000000,4764.47000000,4761.06000000,4761.06000000,1.10490000,1636497539999,5261.22790310,5,0.10490000,499.79290300,0
2021-11-09 22:39:00,2021-11-09 22:39:00,4764.47000000,1636497540000,4764.47000000,4764.47000000,4764.47000000,4764.47000000,2.99631000,1636497599999,14275.82910570,2,0.00000000,0.00000000,0
2021-11-09 22:40:00,2021-11-09 22:40:00,4764.47000000,1636497600000,4764.47000000,4764.47000000,4764.47000000,4764.47000000,0.00000000,1636497659999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:41:00,2021-11-09 22:41:00,4764.47000000,1636497660000,4764.47000000,4764.47000000,4764.47000000,4764.47000000,0.00000000,1636497719999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:42:00,2021-11-09 22:42:00,4764.47000000,1636497720000,4764.47000000,4764.47000000,4764.47000000,4764.47000000,0.00000000,1636497779999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:43:00,2021-11-09 22:43:00,4764.47000000,1636497780000,4764.47000000,4764.47000000,4764.47000000,4764.47000000,0.00000000,1636497839999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:44:00,2021-11-09 22:44:00,4758.62000000,1636497840000,4764.47000000,4765.59000000,4758.62000000,4758.62000000,2.23634000,1636497899999,10655.34756810,11,1.64449000,7836.95664610,0
2021-11-09 22:45:00,2021-11-09 22:45:00,4774.96000000,1636497900000,4774.28000000,4774.96000000,4774.28000000,4774.96000000,0.03627000,1636497959999,173.16977240,2,0.03627000,173.16977240,0
2021-11-09 22:46:00,2021-11-09 22:46:00,4770.50000000,1636497960000,4770.50000000,4770.50000000,4770.50000000,4770.50000000,0.11100000,1636498019999,529.52550000,1,0.00000000,0.00000000,0
2021-11-09 22:47:00,2021-11-09 22:47:00,4770.50000000,1636498020000,4770.50000000,4770.50000000,4770.50000000,4770.50000000,0.00000000,1636498079999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:48:00,2021-11-09 22:48:00,4765.65000000,1636498080000,4767.85000000,4767.85000000,4765.65000000,4765.65000000,1.18287000,1636498139999,5637.92016190,5,0.33159000,1580.97138150,0
2021-11-09 22:49:00,2021-11-09 22:49:00,4770.39000000,1636498140000,4770.39000000,4770.39000000,4770.39000000,4770.39000000,0.11100000,1636498199999,529.51329000,1,0.11100000,529.51329000,0
2021-11-09 22:50:00,2021-11-09 22:50:00,4770.39000000,1636498200000,4770.39000000,4770.39000000,4770.39000000,4770.39000000,0.00000000,1636498259999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:51:00,2021-11-09 22:51:00,4757.41000000,1636498260000,4761.88000000,4761.88000000,4757.41000000,4757.41000000,20.44065000,1636498319999,97270.45013200,13,0.00000000,0.00000000,0
2021-11-09 22:52:00,2021-11-09 22:52:00,4757.41000000,1636498320000,4757.41000000,4757.41000000,4757.41000000,4757.41000000,0.00000000,1636498379999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:53:00,2021-11-09 22:53:00,4757.41000000,1636498380000,4757.41000000,4757.41000000,4757.41000000,4757.41000000,0.00000000,1636498439999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:54:00,2021-11-09 22:54:00,4764.63000000,1636498440000,4764.63000000,4764.63000000,4764.63000000,4764.63000000,0.05462000,1636498499999,260.24409060,1,0.00000000,0.00000000,0
2021-11-09 22:55:00,2021-11-09 22:55:00,4764.22000000,1636498500000,4764.63000000,4764.63000000,4764.22000000,4764.22000000,1.50865000,1636498559999,7188.11652840,7,0.10371000,494.09725620,0
2021-11-09 22:56:00,2021-11-09 22:56:00,4756.76000000,1636498560000,4761.87000000,4761.87000000,4756.76000000,4756.76000000,0.08332000,1636498619999,396.38434320,3,0.05681000,270.28263560,0
2021-11-09 22:57:00,2021-11-09 22:57:00,4756.76000000,1636498620000,4756.76000000,4756.76000000,4756.76000000,4756.76000000,0.00000000,1636498679999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 22:58:00,2021-11-09 22:58:00,4763.88000000,1636498680000,4764.06000000,4764.06000000,4763.88000000,4763.88000000,0.14124000,1636498739999,672.85779120,2,0.14124000,672.85779120,0
2021-11-09 22:59:00,2021-11-09 22:59:00,4754.05000000,1636498740000,4754.05000000,4754.05000000,4754.05000000,4754.05000000,0.02100000,1636498799999,99.83505000,1,0.00000000,0.00000000,0
2021-11-09 23:00:00,2021-11-09 23:00:00,4762.34000000,1636498800000,4762.33000000,4762.34000000,4762.33000000,4762.34000000,0.21034000,1636498859999,1001.70941390,2,0.21034000,1001.70941390,0
2021-11-09 23:01:00,2021-11-09 23:01:00,4762.34000000,1636498860000,4762.34000000,4762.34000000,4762.34000000,4762.34000000,0.00000000,1636498919999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:02:00,2021-11-09 23:02:00,4762.34000000,1636498920000,4762.34000000,4762.34000000,4762.34000000,4762.34000000,2.24817000,1636498979999,10706.54991780,9,0.00000000,0.00000000,0
2021-11-09 23:03:00,2021-11-09 23:03:00,4754.49000000,1636498980000,4758.35000000,4758.35000000,4754.15000000,4754.49000000,1.08355000,1636499039999,5151.74623010,10,1.08355000,5151.74623010,0
2021-11-09 23:04:00,2021-11-09 23:04:00,4752.01000000,1636499040000,4756.46000000,4756.46000000,4750.16000000,4752.01000000,0.84518000,1636499099999,4016.94130570,6,0.61799000,2937.33215380,0
2021-11-09 23:05:00,2021-11-09 23:05:00,4757.37000000,1636499100000,4752.36000000,4757.37000000,4752.36000000,4757.37000000,0.76889000,1636499159999,3655.34932570,11,0.59232000,2815.95143700,0
2021-11-09 23:06:00,2021-11-09 23:06:00,4757.37000000,1636499160000,4757.37000000,4757.37000000,4757.37000000,4757.37000000,0.00000000,1636499219999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:07:00,2021-11-09 23:07:00,4743.93000000,1636499220000,4748.77000000,4748.77000000,4743.93000000,4743.93000000,2.73828000,1636499279999,12996.39341850,18,0.12764000,605.82283760,0
2021-11-09 23:08:00,2021-11-09 23:08:00,4744.95000000,1636499280000,4747.47000000,4747.47000000,4740.17000000,4744.95000000,4.00196000,1636499339999,18980.11097890,31,3.21145000,15230.61611560,0
2021-11-09 23:09:00,2021-11-09 23:09:00,4744.95000000,1636499340000,4744.95000000,4744.95000000,4744.95000000,4744.95000000,0.00000000,1636499399999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:10:00,2021-11-09 23:10:00,4743.43000000,1636499400000,4743.41000000,4743.43000000,4742.81000000,4743.43000000,0.47620000,1636499459999,2258.68910040,5,0.47620000,2258.68910040,0
2021-11-09 23:11:00,2021-11-09 23:11:00,4746.75000000,1636499460000,4743.43000000,4746.75000000,4743.43000000,4746.75000000,0.16277000,1636499519999,772.42010110,2,0.10000000,474.67500000,0
2021-11-09 23:12:00,2021-11-09 23:12:00,4743.43000000,1636499520000,4746.76000000,4746.76000000,4743.43000000,4743.43000000,0.72797000,1636499579999,3453.49648160,2,0.12665000,601.17715400,0
2021-11-09 23:13:00,2021-11-09 23:13:00,4744.95000000,1636499580000,4744.94000000,4745.51000000,4744.94000000,4744.95000000,1.96111000,1636499639999,9305.56460800,11,1.60676000,7624.09351730,0
2021-11-09 23:14:00,2021-11-09 23:14:00,4744.46000000,1636499640000,4747.47000000,4747.47000000,4744.46000000,4744.46000000,0.31079000,1636499699999,1475.12590010,3,0.21089000,1001.15434610,0
2021-11-09 23:15:00,2021-11-09 23:15:00,4748.66000000,1636499700000,4749.18000000,4749.18000000,4748.66000000,4748.66000000,0.27820000,1636499759999,1321.15604920,2,0.27820000,1321.15604920,0
2021-11-09 23:16:00,2021-11-09 23:16:00,4748.34000000,1636499760000,4748.34000000,4748.34000000,4748.34000000,4748.34000000,0.05582000,1636499819999,265.05233880,1,0.05582000,265.05233880,0
2021-11-09 23:17:00,2021-11-09 23:17:00,4748.85000000,1636499820000,4748.85000000,4748.85000000,4748.85000000,4748.85000000,0.12659000,1636499879999,601.15692150,1,0.12659000,601.15692150,0
2021-11-09 23:18:00,2021-11-09 23:18:00,4747.87000000,1636499880000,4747.87000000,4747.87000000,4747.87000000,4747.87000000,0.06317000,1636499939999,299.92294790,1,0.06317000,299.92294790,0
2021-11-09 23:19:00,2021-11-09 23:19:00,4746.61000000,1636499940000,4748.61000000,4748.61000000,4746.61000000,4746.61000000,0.05671000,1636499999999,269.27367310,2,0.04671000,221.80757310,0
2021-11-09 23:20:00,2021-11-09 23:20:00,4749.40000000,1636500000000,4748.88000000,4749.40000000,4748.53000000,4749.40000000,0.67492000,1636500059999,3205.25478700,4,0.46077000,2188.35708750,0
2021-11-09 23:21:00,2021-11-09 23:21:00,4748.08000000,1636500060000,4749.39000000,4749.39000000,4748.08000000,4748.08000000,0.29837000,1636500119999,1416.84054580,2,0.11902000,565.27239780,0
2021-11-09 23:22:00,2021-11-09 23:22:00,4749.38000000,1636500120000,4748.06000000,4749.38000000,4748.06000000,4749.38000000,0.36679000,1636500179999,1742.01520340,2,0.35930000,1706.45223400,0
2021-11-09 23:23:00,2021-11-09 23:23:00,4743.40000000,1636500180000,4746.42000000,4746.42000000,4743.40000000,4743.40000000,2.55978000,1636500239999,12148.27266360,7,0.10192000,483.56759360,0
2021-11-09 23:24:00,2021-11-09 23:24:00,4747.65000000,1636500240000,4745.14000000,4747.65000000,4745.14000000,4747.65000000,2.50220000,1636500299999,11874.56842770,5,2.50220000,11874.56842770,0
2021-11-09 23:25:00,2021-11-09 23:25:00,4745.55000000,1636500300000,4745.45000000,4745.55000000,4745.45000000,4745.55000000,0.60721000,1636500359999,2881.48785550,2,0.03161000,150.00683550,0
2021-11-09 23:26:00,2021-11-09 23:26:00,4743.00000000,1636500360000,4744.39000000,4744.39000000,4743.00000000,4743.00000000,1.45497000,1636500419999,6901.56110440,6,0.00000000,0.00000000,0
2021-11-09 23:27:00,2021-11-09 23:27:00,4744.97000000,1636500420000,4744.97000000,4744.97000000,4744.97000000,4744.97000000,0.01432000,1636500479999,67.94797040,1,0.01432000,67.94797040,0
2021-11-09 23:28:00,2021-11-09 23:28:00,4744.79000000,1636500480000,4744.79000000,4744.79000000,4744.79000000,4744.79000000,0.02107000,1636500539999,99.97272530,1,0.02107000,99.97272530,0
2021-11-09 23:29:00,2021-11-09 23:29:00,4744.79000000,1636500540000,4744.79000000,4744.79000000,4744.79000000,4744.79000000,0.00000000,1636500599999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:30:00,2021-11-09 23:30:00,4744.79000000,1636500600000,4744.79000000,4744.79000000,4744.79000000,4744.79000000,0.00000000,1636500659999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:31:00,2021-11-09 23:31:00,4744.53000000,1636500660000,4746.52000000,4746.52000000,4744.53000000,4744.53000000,0.61400000,1636500719999,2913.22511360,3,0.38136000,1809.40182080,0
2021-11-09 23:32:00,2021-11-09 23:32:00,4744.53000000,1636500720000,4742.02000000,4744.53000000,4742.02000000,4744.53000000,0.14959000,1636500779999,709.48324270,2,0.00000000,0.00000000,0
2021-11-09 23:33:00,2021-11-09 23:33:00,4742.33000000,1636500780000,4742.26000000,4742.33000000,4742.26000000,4742.33000000,0.74227000,1636500839999,3520.08228910,5,0.74227000,3520.08228910,0
2021-11-09 23:34:00,2021-11-09 23:34:00,4738.51000000,1636500840000,4741.90000000,4741.90000000,4738.51000000,4738.51000000,0.19470000,1636500899999,922.89524060,7,0.06870000,325.76853000,0
2021-11-09 23:35:00,2021-11-09 23:35:00,4731.31000000,1636500900000,4737.93000000,4737.93000000,4731.31000000,4731.31000000,12.45686000,1636500959999,58990.48225530,38,1.74080000,8247.06199300,0
2021-11-09 23:36:00,2021-11-09 23:36:00,4725.38000000,1636500960000,4731.31000000,4732.33000000,4724.66000000,4725.38000000,2.87954000,1636501019999,13615.42605650,39,0.34053000,1610.35092060,0
2021-11-09 23:37:00,2021-11-09 23:37:00,4725.10000000,1636501020000,4725.22000000,4727.22000000,4722.41000000,4725.10000000,8.00022000,1636501079999,37791.24624000,19,0.24094000,1138.72092680,0
2021-11-09 23:38:00,2021-11-09 23:38:00,4729.37000000,1636501080000,4726.93000000,4730.99000000,4726.93000000,4729.37000000,2.02868000,1636501139999,9592.25317760,9,0.89142000,4213.72985140,0
2021-11-09 23:39:00,2021-11-09 23:39:00,4729.30000000,1636501140000,4735.01000000,4735.01000000,4729.30000000,4729.30000000,1.46283000,1636501199999,6923.05603890,4,0.90040000,4263.15159200,0
2021-11-09 23:40:00,2021-11-09 23:40:00,4732.90000000,1636501200000,4732.90000000,4732.90000000,4732.90000000,4732.90000000,0.04564000,1636501259999,216.00955600,2,0.04564000,216.00955600,0
2021-11-09 23:41:00,2021-11-09 23:41:00,4732.43000000,1636501260000,4732.41000000,4732.43000000,4732.41000000,4732.43000000,2.50000000,1636501319999,11831.06254420,3,2.50000000,11831.06254420,0
2021-11-09 23:42:00,2021-11-09 23:42:00,4735.96000000,1636501320000,4735.29000000,4735.96000000,4735.29000000,4735.96000000,0.23294000,1636501379999,1103.05774860,2,0.02880000,136.39564800,0
2021-11-09 23:43:00,2021-11-09 23:43:00,4738.07000000,1636501380000,4738.07000000,4738.07000000,4738.07000000,4738.07000000,0.00423000,1636501439999,20.04203610,1,0.00000000,0.00000000,0
2021-11-09 23:44:00,2021-11-09 23:44:00,4738.07000000,1636501440000,4738.07000000,4738.07000000,4738.07000000,4738.07000000,0.00000000,1636501499999,0.00000000,0,0.00000000,0.00000000,0
2021-11-09 23:45:00,2021-11-09 23:45:00,4735.10000000,1636501500000,4736.53000000,4737.25000000,4735.09000000,4735.10000000,0.37165000,1636501559999,1759.88376730,4,0.00423000,20.03856750,0
2021-11-09 23:46:00,2021-11-09 23:46:00,4733.00000000,1636501560000,4736.07000000,4736.07000000,4733.00000000,4733.00000000,0.02491000,1636501619999,117.96383770,2,0.02491000,117.96383770,0
2021-11-09 23:47:00,2021-11-09 23:47:00,4733.00000000,1636501620000,4733.00000000,4733.00000000,4733.00000000,4733.00000000,0.00000000,1636501679999,0.00000000,0,0.00000000,0.00000000,0
